"SAMPLE_ID","Sample","BrNum","pos","Position","library_prep","library_type","library_combo","batch","round","fastq1","fastq2","strandness","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","SeqLength_R1","percentGC_R1","phred15.19_R1","phred65.69_R1","phred115.119_R1","phred150.151_R1","phredGT30_R1","phredGT35_R1","Adapter65.69_R1","Adapter100.104_R1","Adapter140_R1","SeqLength_R2","percentGC_R2","phred15.19_R2","phred65.69_R2","phred115.119_R2","phred150.151_R2","phredGT30_R2","phredGT35_R2","Adapter65.69_R2","Adapter100.104_R2","Adapter140_R2","trimmed","ERCCsumLogErr","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","bamFile","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Unmapped","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_MappingQuality","gene_Unassigned_Chimera","gene_Unassigned_FragmentLength","gene_Unassigned_Duplicate","gene_Unassigned_MultiMapping","gene_Unassigned_Secondary","gene_Unassigned_NonSplit","gene_Unassigned_NoFeatures","gene_Unassigned_Overlapping_Length","gene_Unassigned_Ambiguity","rRNA_rate"
"AN00000904_Br8667_Mid_Nuc","Br8667_mid","Br8667","mid","Middle","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Nuc/AN00000904_Br8667_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Nuc/AN00000904_Br8667_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN/FAIL","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,3.72459878912828e-06,0.000156898723992029,0.00233485786593479,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,2.32787424320517e-05,0.00016202004732708,0.0011243632594681,TRUE,-3.88711058876419,85915294,84128546,1786748,0.9792,0.97,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Mid_Nuc_sorted.bam",65442854,25463326,0.28010555497987,0.804662592217316,36771171,0,0,0,0,0,0,0,5413453,0,0,1436972,0,2076031,1.08780870753341e-07
"AN00000906_Br2720_Post_Bulk","Br2720_post","Br2720","post","Posterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Bulk/AN00000906_Br2720_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Bulk/AN00000906_Br2720_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000105785937730495,0.00112221584132351,0.00355368349752444,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,9.85458355284083e-05,0.00110974677641991,0.00535767562954448,TRUE,-5.48977688459489,99446110,96777067,2669043,0.9732,0.9656,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2720_Post_Bulk_sorted.bam",111070301,965251,0.00861557766948834,0.44139436248288,24858566,0,0,0,0,0,0,0,10922314,0,0,18300881,0,2236507,3.33888929876325e-06
"AN00000906_Br2720_Post_Cyto","Br2720_post","Br2720","post","Posterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Cyto/AN00000906_Br2720_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Cyto/AN00000906_Br2720_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,4.5534534386947e-05,0.000364714107156989,0.00176665236780126,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,6.78639695190075e-05,0.000297287969699394,0.00150395313095349,TRUE,-1.4720754882136,91359230,87402515,3956715,0.9567,0.9511,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2720_Post_Cyto_sorted.bam",111576884,2048797,0.0180311086540375,0.437709275762662,24976554,0,0,0,0,0,0,0,18905630,0,0,8514080,0,4665707,2.16202763599814e-06
"AN00000906_Br2720_Post_Nuc","Br2720_post","Br2720","post","Posterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Nuc/AN00000906_Br2720_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2720_Post_Nuc/AN00000906_Br2720_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","45","37.0","37.0","37.0","37.0",NA,NA,7.43946931587161e-05,0.000947292426220985,0.0027526036468725,"75-151","45","37.0","37.0","37.0","37.0",NA,NA,7.19148700534256e-05,0.000782632172029693,0.00425041680246798,TRUE,-3.42157315707959,80650914,77121047,3529867,0.9562,0.9487,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2720_Post_Nuc_sorted.bam",89499788,1912803,0.0209249401977896,0.387413316149021,17821651,0,0,0,0,0,0,0,9806859,0,0,17361204,0,1011934,2.24446096492407e-07
"AN00000906_Br2743_Ant_Bulk","Br2743_ant","Br2743","ant","Anterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Bulk/AN00000906_Br2743_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Bulk/AN00000906_Br2743_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.00011738154323738,0.000736302407579931,0.0025832832053378,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000107599747967599,0.000544668145703753,0.00301457145132363,TRUE,-15.4131846715981,89963036,87411789,2551247,0.9716,0.9655,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2743_Ant_Bulk_sorted.bam",100671551,814968,0.00803030794661506,0.456497393894033,23275691,0,0,0,0,0,0,0,9976349,0,0,15701440,0,2034086,4.29632787271493e-08
"AN00000906_Br2743_Ant_Cyto","Br2743_ant","Br2743","ant","Anterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Cyto/AN00000906_Br2743_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Cyto/AN00000906_Br2743_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","61","37.0","37.0","37.0","37.0",NA,NA,2.38910533217903e-05,0.00188956512635978,0.00709998666444842,"75-151","62","37.0","37.0","37.0","37.0",NA,NA,0.000124667860060979,0.00249639788073326,0.0105033758058344,TRUE,0.225054952452274,92084680,85587843,6496837,0.9294,0.9182,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2743_Ant_Cyto_sorted.bam",202580047,1014716,0.00498399853241805,0.128788587047478,13239743,0,0,0,0,0,0,0,78605814,0,0,6952885,0,4003703,5.66476252597955e-06
"AN00000906_Br2743_Ant_Nuc","Br2743_ant","Br2743","ant","Anterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Nuc/AN00000906_Br2743_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br2743_Ant_Nuc/AN00000906_Br2743_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,9.92374920357855e-05,0.00060098967139429,0.00345012589133759,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,0.000159058223216236,0.00061536519594153,0.00629276993890472,TRUE,0.632462010247185,86257722,78732224,7525498,0.9128,0.9005,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br2743_Ant_Nuc_sorted.bam",106070188,1452723,0.013510822823612,0.200188694849777,10890053,0,0,0,0,0,0,0,19207522,0,0,23664759,0,636607,1.36822107293693e-05
"AN00000906_Br3942_Ant_Bulk","Br3942_ant","Br3942","ant","Anterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Bulk/AN00000906_Br3942_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Bulk/AN00000906_Br3942_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","WARN","WARN","PASS","NA","75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000132315945242992,0.000725894287834618,0.00236980725458424,"75-151","45","37.0","37.0","37.0","37.0",NA,NA,8.88933749774899e-05,0.000812739428365622,0.00342259976007801,TRUE,0.0386400838871236,97645072,94904542,2740530,0.9719,0.9579,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Ant_Bulk_sorted.bam",104704279,810584,0.00768217838656531,0.44193419849601,23491597,0,0,0,0,0,0,0,7806837,0,0,19832716,0,2025173,1.14934714740765e-06
"AN00000906_Br3942_Ant_Cyto","Br3942_ant","Br3942","ant","Anterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Cyto/AN00000906_Br3942_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Cyto/AN00000906_Br3942_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,7.18361973786684e-05,0.000968830848646975,0.0028806315148846,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,8.42878049243043e-05,0.000772478575811948,0.00344095385443822,TRUE,-4.9077298224057,83523352,79378896,4144456,0.9504,0.9444,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Ant_Cyto_sorted.bam",112097186,1368000,0.0120565615606535,0.336732931714328,19189012,0,0,0,0,0,0,0,24604572,0,0,7422799,0,5769466,1.25071577421495e-06
"AN00000906_Br3942_Ant_Nuc","Br3942_ant","Br3942","ant","Anterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Nuc/AN00000906_Br3942_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Ant_Nuc/AN00000906_Br3942_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","PASS","PASS","NA","75-151","45","37.0","37.0","37.0","37.0",NA,NA,7.85228926324948e-05,0.000916247460661189,0.00265125047596232,"75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000105873563099993,0.000734497844006201,0.00484150981259343,TRUE,-5.3641852622804,90674194,86737210,3936984,0.9566,0.9486,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Ant_Nuc_sorted.bam",96604135,1741126,0.0177042186099847,0.448302754498953,22192663,0,0,0,0,0,0,0,8147643,0,0,17943679,0,1219755,4.73129340088659e-06
"AN00000906_Br3942_Mid_Bulk","Br3942_mid","Br3942","mid","Middle","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Bulk/AN00000906_Br3942_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Bulk/AN00000906_Br3942_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000119864700222443,0.000491944707162942,0.00204352666004234,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,8.74013439121978e-05,0.000302575128686513,0.00183959019091388,TRUE,-12.2415170595652,96108362,93518540,2589822,0.9731,0.9675,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Mid_Bulk_sorted.bam",108167931,1038299,0.00950769017481878,0.4456247176834,24447345,0,0,0,0,0,0,0,11252972,0,0,16797466,0,2363054,1.51345677823093e-06
"AN00000906_Br3942_Mid_Cyto","Br3942_mid","Br3942","mid","Middle","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Cyto/AN00000906_Br3942_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Cyto/AN00000906_Br3942_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,0.000100340867765138,0.000779904313374525,0.00243572537829884,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,8.34206430047423e-05,0.000715764856724652,0.00355718213567392,TRUE,-1.57236791011114,101653496,94786523,6866973,0.9324,0.9251,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Mid_Cyto_sorted.bam",125838410,2157047,0.0168525278205773,0.290986697328206,18748751,0,0,0,0,0,0,0,23857781,0,0,17172034,0,4653077,2.77351808661814e-06
"AN00000906_Br3942_Mid_Nuc","Br3942_mid","Br3942","mid","Middle","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Nuc/AN00000906_Br3942_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br3942_Mid_Nuc/AN00000906_Br3942_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","PASS","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,8.78489202012144e-05,0.00132529973872932,0.00337734963548688,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000111807716619727,0.00126519258280218,0.00582577049755422,TRUE,-10.167463465538,95163378,92695548,2467830,0.9741,0.9666,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br3942_Mid_Nuc_sorted.bam",106154226,1298447,0.0120838966937565,0.368310854282401,19902242,0,0,0,0,0,0,0,10098316,0,0,23009298,0,1026678,3.56743727666461e-06
"AN00000906_Br6423_Ant_Bulk","Br6423_ant","Br6423","ant","Anterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Bulk/AN00000906_Br6423_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Bulk/AN00000906_Br6423_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,0.000118920244379427,0.000845003708301705,0.00223603558093712,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,9.42149823428561e-05,0.000445532183167995,0.00186545665038855,TRUE,-5.27393801208066,95526208,92838300,2687908,0.9719,0.9667,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Ant_Bulk_sorted.bam",105698480,922657,0.00865360308434903,0.571502869081296,30591369,0,0,0,0,0,0,0,10143254,0,0,9759234,0,3034079,2.28822711399415e-07
"AN00000906_Br6423_Ant_Cyto","Br6423_ant","Br6423","ant","Anterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Cyto/AN00000906_Br6423_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Cyto/AN00000906_Br6423_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,8.6948381589956e-05,0.000654550667015977,0.0022935682900715,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,6.74459408594986e-05,0.000619202493192023,0.00274456223196333,TRUE,-1.58152064511001,98449216,95852730,2596486,0.9736,0.9676,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Ant_Cyto_sorted.bam",112460281,1200682,0.0105637148261712,0.569506128861311,32495850,0,0,0,0,0,0,0,13284953,0,0,6758882,0,4520017,1.8463896159048e-07
"AN00000906_Br6423_Ant_Nuc","Br6423_ant","Br6423","ant","Anterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Nuc/AN00000906_Br6423_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Ant_Nuc/AN00000906_Br6423_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL","FAIL","PASS","WARN","WARN","WARN/PASS","PASS","NA","75-151","44","37.0","37.0","37.0","37.0",NA,NA,8.92324170062321e-05,0.000604748410304613,0.00243622168212559,"75-151","44","37.0","37.0","37.0","37.0",NA,NA,0.000114411861408981,0.000632578322539229,0.00413914726410096,TRUE,-18.3194436460404,90550052,86190654,4359398,0.9519,0.9439,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Ant_Nuc_sorted.bam",96473805,2067373,0.0209797877593872,0.358382783475481,17784770,0,0,0,0,0,0,0,8721261,0,0,21888437,0,1230600,2.47402693428141e-06
"AN00000906_Br6423_Post_Bulk","Br6423_post","Br6423","post","Posterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Bulk/AN00000906_Br6423_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Bulk/AN00000906_Br6423_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,0.000126131988766333,0.000315818855593222,0.00174531472827833,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,0.000112443245799444,0.000308485600432388,0.00170131519731333,TRUE,1.03489815600763,81819054,79668935,2150119,0.9737,0.9686,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Post_Bulk_sorted.bam",89950377,840277,0.00925510460581108,0.565448723668184,25774325,0,0,0,0,0,0,0,8238499,0,0,9114623,0,2454626,8.53562605422256e-07
"AN00000906_Br6423_Post_Cyto","Br6423_post","Br6423","post","Posterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Cyto/AN00000906_Br6423_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Cyto/AN00000906_Br6423_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,5.70760401995933e-05,0.000533621882687979,0.00207193844560168,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,7.89682200021771e-05,0.000606335194175132,0.00273652247532297,TRUE,-5.70910638723566,102319642,99637969,2681673,0.9738,0.9691,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Post_Cyto_sorted.bam",121120739,1174503,0.00960383233879205,0.553217623033432,33960108,0,0,0,0,0,0,0,16608410,0,0,5974661,0,4843347,1.32508412517416e-06
"AN00000906_Br6423_Post_Nuc","Br6423_post","Br6423","post","Posterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Nuc/AN00000906_Br6423_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6423_Post_Nuc/AN00000906_Br6423_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL","FAIL","PASS","WARN","WARN","WARN/PASS","PASS","NA","75-151","44","37.0","37.0","37.0","37.0",NA,NA,7.06129913781538e-05,0.000411164253594313,0.00200219114793752,"75-151","44","37.0","37.0","37.0","37.0",NA,NA,9.42996277265218e-05,0.000447364584617291,0.00302786719358855,TRUE,-3.73165504534122,89501944,86117029,3384915,0.9622,0.9547,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6423_Post_Nuc_sorted.bam",95126535,1807901,0.0186507610154146,0.383141531918308,18689265,0,0,0,0,0,0,0,7706439,0,0,21080156,0,1303151,1.23065299785733e-06
